class,rank,token,mean_abs_shap
195,2,000,0.0004011292701629643
195,3,000 and,0.0003311093717227339
196,1,000 as,0.0004569837323655884
196,2,000,0.0004167898514685791
196,3,000 and,0.0003714204023711946
197,1,000 as,0.0004160192458264154
197,2,000 and,0.0003781837616684811
197,3,000,0.00036760623316833645
198,1,000 as,0.0004081937773222096
198,2,000,0.00036439315602212655
198,3,000 and,0.00035251571231848655
199,1,000 as,0.00041186688242121866
199,2,000 and,0.0003478725572933214
199,3,000,0.00031482208899741147
200,1,000 as,0.00038578739423935515
200,2,000 and,0.00037158535121545127
200,3,000,0.0003367088855742972
201,1,000 as,0.0004918177704180538
201,2,000 and,0.0003997324184950046
201,3,000,0.0003122833419414694
202,1,000,0.00037098222556485223
202,2,000 as,0.0003634984484432942
202,3,000 and,0.00033155996226856695
203,1,000 as,0.0004042956412080576
203,2,000,0.00038943507112231527
203,3,000 and,0.0003427618298603787
204,1,000 as,0.0003723000255343777
204,2,000,0.000362315615462528
204,3,000 and,0.00030895615978634603
205,1,000,0.00039357570913284295
205,2,000 as,0.00035687982716101996
205,3,000 and,0.0003553506251324165
206,1,000 as,0.000462646133262825
206,2,000,0.00039401523297396933
206,3,000 and,0.0003764543818182929
207,1,000 as,0.000362761022552117
207,2,000 and,0.0003324059574687631
207,3,000,0.000289132865942025
208,1,000 as,0.0004951589833891886
208,2,000 and,0.00038985563862802095
208,3,000,0.0003848169790479406
209,1,000 as,0.00036601626920603397
209,2,000 and,0.0003547636426027804
209,3,000,0.0003003848199984256
210,1,000,0.00038515767911311976
210,2,000 as,0.00037867793461749495
210,3,000 and,0.00033292642417386275
211,1,000,0.00044452140478829167
211,2,000 as,0.0003963775012779892
211,3,000 and,0.0003361581346293856
212,1,000,0.0003908446870112435
212,2,000 as,0.00037331516545860075
212,3,000 and,0.0003451142013005559
213,1,000 as,0.0004415710096357745
213,2,000,0.0004125792496448496
213,3,000 and,0.0003685449949055938
214,1,000,0.00042999601164716526
214,2,000 as,0.00040691130948438233
214,3,000 and,0.00033862272363944693
215,1,000,0.0002896879138521794
215,2,000 as,0.00028906462621575775
215,3,000 and,0.0002689522783252379
216,1,000 as,0.00038525302953811556
216,2,000 and,0.0003612173569458812
216,3,000,0.0003579420700302914
217,1,000 as,0.0005109763228893208
217,2,000,0.0004098376721116104
217,3,000 and,0.0004010342546053803
218,1,000 as,0.00035480519669129403
218,2,000 and,0.0003391120772370149
218,3,000,0.0002964700032588534
219,1,000 as,0.0003966550456168742
219,2,000 and,0.0003397510375910806
219,3,000,0.00032263574113022993
220,1,000 as,0.0003791866260858449
220,2,000,0.00035582286186428333
220,3,000 and,0.0003118331656395399
221,1,000 as,0.000400522689971265
221,2,000 and,0.00033240473083119635
221,3,000,0.0003011799271247972
222,1,000 as,0.0004369018540021998
222,2,000,0.00042372257022587283
222,3,000 and,0.00036153334938269344
223,1,000 as,0.00037751885561730994
223,2,000 and,0.00035690862241657083
223,3,000,0.00034092824664321795
224,1,000 as,0.00037888738543008255
224,2,000 and,0.0003541066343960252
224,3,000,0.00033765132273833417
225,1,000 as,0.00036770590157711604
225,2,000,0.00035829855968516535
225,3,000 and,0.0003539628494870353
226,1,000 as,0.0004610284847426985
226,2,000,0.00040817187754723625
226,3,000 and,0.0003699577016333295
227,1,000 as,0.00044457531514201996
227,2,000,0.0004351617165321956
227,3,000 and,0.00037645358927346705
228,1,000,0.0003986937782380454
228,2,000 as,0.00037112761655363135
228,3,000 and,0.00032050493365330137
229,1,000,0.0003936636450910652
229,2,000 as,0.00036265551127405253
229,3,000 and,0.00032615691730084983
230,1,000 as,0.0004156579788235011
230,2,000,0.0003528839534041817
230,3,000 and,0.0003489031286535443
231,1,000 as,0.00043070859581491143
231,2,000 and,0.0003449404580560379
231,3,000,0.00033735973757721823
232,1,000 as,0.0003562184243737608
232,2,000,0.0003468361132872426
232,3,000 and,0.0003241256487469687
233,1,000 as,0.000329385757893584
233,2,000,0.0003106894215408757
233,3,000 and,0.00030871668480912044
234,1,000 and,0.0003181461158292482
234,2,000 as,0.000309986281874953
234,3,000,0.0002881527802933333
235,1,000 as,0.00040753756952496806
235,2,000 and,0.00034795552591397296
235,3,000,0.0003381252126395553
236,1,000 as,0.000400641948017128
236,2,000 and,0.00036739071947574964
236,3,000,0.00034711931865202887
237,1,000 as,0.00044424406629821106
237,2,000 and,0.0003707735802992509
237,3,000,0.0003670145771720437
238,1,000 as,0.000337620605874208
238,2,000,0.0002854608662993083
238,3,000 and,0.00027331963177532813
239,1,000,0.0003203496564037981
239,2,000 as,0.0003180989388248489
239,3,000 and,0.0002787065792398745
240,1,000 as,0.000451399604616957
240,2,000,0.00040933249213862997
240,3,000 and,0.0003826190617394119
241,1,000 and,0.00036982880222954695
241,2,000 as,0.0003607600173778273
241,3,000,0.0003096386005324422
242,1,000 as,0.00040331758043304726
242,2,000,0.00038388692270474736
242,3,000 and,0.0003435766512943924
243,1,000 as,0.0003818443777727715
243,2,000,0.00037414966619748433
243,3,000 and,0.0003374230806126231
244,1,000 as,0.0004254886469825714
244,2,000 and,0.0003514060697010864
244,3,000,0.0003206951580459278
245,1,000 as,0.00040718791546236763
245,2,000,0.00037715325309326886
245,3,000 and,0.0003654748699157545
246,1,000,0.00040325763267984413
246,2,000 as,0.0003669883579569351
246,3,000 and,0.0003380656622970362
247,1,000 as,0.00047478035936529317
247,2,000,0.00035531135822887893
247,3,000 and,0.00034613042292886033
248,1,000 as,0.00034220068551093423
248,2,000,0.0003197120846920716
248,3,000 and,0.0002852911839563564
249,1,000,0.0003727425621292931
249,2,000 as,0.00035377354409512403
249,3,000 and,0.0003500247071479105
250,1,000 as,0.0003769230274253098
250,2,000,0.0003724451299599047
250,3,000 and,0.00035218318064716584
251,1,000 as,0.0003501249226125267
251,2,000 and,0.0003381487663942607
251,3,000,0.0002756042087731336
252,1,000 and,0.0003772022050711682
252,2,000 as,0.0003527508852127822
252,3,000,0.00030742318037258354
253,1,000,0.00039955886513618426
253,2,000 as,0.0003785262211990279
253,3,000 and,0.0003595250546513574
254,1,000 as,0.00043744167814871676
254,2,000,0.0004255045047961437
254,3,000 and,0.00037518016586330456
255,1,000,0.00042845345970877736
255,2,000 as,0.0004069720572205934
255,3,000 and,0.0003600907880400241
256,1,000 as,0.0003654831758455043
256,2,000 and,0.0003401669918254552
256,3,000,0.0003327267761330339
257,1,000 as,0.00038505949296383966
257,2,000,0.0003702345427355469
257,3,000 and,0.00036109631342160734
258,1,000 as,0.0004771416829677376
258,2,000 and,0.00033958543063036253
258,3,000,0.00032945825199817263
259,1,000 as,0.000398115373800212
259,2,000,0.0003426253349975618
259,3,000 and,0.0003219974131072808
260,1,000,0.00034551151659026737
260,2,000 and,0.00034075536698196444
260,3,000 as,0.0003401799048293777
261,1,000 as,0.000446929462427753
261,2,000,0.00039997817723305776
